gene_idx,pcc,spearman,mae,rmse
152,0.44217648370109014,0.38700861540252895,0.4999391,0.9257702
153,0.13145836930225152,0.07780578063802361,0.21382992,0.99816364
154,0.26059609748300594,0.21605849799420546,0.48375675,0.9807791
155,0.29426221742085684,0.18525097191690948,0.2813921,0.9692858
156,0.043709490924582414,0.03659578134861478,0.14922206,0.959443
157,0.38629777282509586,0.4342956485113843,0.7873136,0.934702
158,0.11111084734996632,0.08579279137257843,0.14708084,1.0159007
159,0.14339193912369919,0.1848153552951372,0.58282954,0.9897628
160,0.18150730382313673,0.16568502366430907,0.40682924,1.0077847
161,0.2259656055238759,0.2067615736149797,0.4721375,0.97491467
162,0.056084222234901615,0.04593463765252352,0.098559506,1.0711364
163,0.15834672877344114,0.08274599228291704,0.12313269,1.0782348
164,0.18101984229984214,0.11931780065548175,0.23437472,0.9816678
165,0.1935528972071924,0.16565494258490437,0.339415,1.0323688
166,0.06814557033484897,0.11154100136558286,0.6766283,1.0883597
167,0.07706093385685667,0.05971992894613364,0.12070162,0.9481755
168,0.09619349594689275,0.05716182630794391,0.260346,1.0620583
169,0.2021506074693259,0.1730644308921131,0.435124,0.96542275
170,0.1924186682905262,0.15411747493860384,0.19491893,1.0392034
171,0.48839627427710547,0.43429065161606883,0.55330163,0.88747704
172,0.00147845561568918,-0.0022436636630701733,0.06356101,1.466119
173,0.20337878440778365,0.11919484531367683,0.18993646,0.97786176
174,0.18091002793913105,0.17655710392125554,0.35015565,0.97076076
175,0.07338692608764957,0.07739443332771144,0.20501421,0.95653796
176,0.35991083089573306,0.14077284792820718,0.29206645,0.95966125
177,0.13192635259578678,0.156704080391129,0.55388814,1.0130196
178,0.14496597076120216,0.09053857571005981,0.17685987,1.003339
179,0.04729929664936793,0.002030153363327759,0.055134602,0.71373683
180,0.34979551647695595,0.30102206083150557,0.42036882,0.9503926
181,0.16715566066357176,0.15447122548544273,0.2890877,0.97769386
